timestamp,bandwidth_mbps,latency_ms,packet_loss_percent,current_quality
2025-05-06T19:38:56.504180,10.43,55.06,1.57,high
2025-05-06T19:38:57.011887,9.95,51.34,0.99,high
2025-05-06T19:38:57.934114,9.76,57.59,1.05,high
2025-05-06T19:38:58.505557,10.16,56.23,1.43,high
2025-05-06T19:38:59.018962,10.65,53.75,0.99,high
2025-05-06T19:38:59.945784,9.62,55.42,1.13,high
2025-05-06T19:39:00.509023,9.48,54.22,1.49,high
2025-05-06T19:39:01.022328,10.36,56.84,1.02,high
2025-05-06T19:39:01.920140,9.74,53.36,1.15,high
2025-05-06T19:39:02.517115,8.45,51.77,1.5,high
2025-05-06T19:39:03.024394,10.23,53.08,1.04,high
2025-05-06T19:39:03.938658,9.88,50.65,1.18,high
2025-05-06T19:39:04.526257,8.34,50.56,1.55,high
2025-05-06T19:39:05.036473,10.5,57.97,2.09,medium
2025-05-06T19:39:05.931160,9.75,49.61,1.14,high
2025-05-06T19:39:06.527818,7.31,47.5,0.82,high
2025-05-06T19:39:07.049715,10.2,60.54,1.99,medium
2025-05-06T19:39:07.920209,10.11,49.51,1.18,high
2025-05-06T19:39:08.530219,7.64,50.06,0.93,high
2025-05-06T19:39:09.052980,9.68,63.23,2.02,medium
2025-05-06T19:39:09.942136,10.65,52.56,1.22,high
2025-05-06T19:39:10.537038,8.29,51.79,0.77,high
2025-05-06T19:39:11.063819,8.64,65.46,1.96,high
2025-05-06T19:39:11.939742,10.83,51.78,1.0,high
2025-05-06T19:39:12.546530,8.88,54.08,0.77,high
2025-05-06T19:39:13.066429,8.66,66.67,1.99,high
2025-05-06T19:39:13.958133,10.75,53.3,1.09,high
2025-05-06T19:39:14.552900,8.65,53.94,0.73,high
2025-05-06T19:39:15.075023,8.03,66.9,1.07,high
2025-05-06T19:39:16.557370,9.6,57.56,0.9,high
2025-05-06T19:39:17.077433,7.91,65.82,1.81,high
2025-05-06T19:39:18.558995,9.59,56.16,0.84,high
2025-05-06T19:39:19.087381,8.35,65.18,1.64,high
2025-05-06T19:39:20.564660,9.3,53.69,2.19,medium
2025-05-06T19:39:21.091385,8.57,61.61,2.61,medium
2025-05-06T19:39:22.573257,9.6,49.84,2.11,medium
2025-05-06T19:39:23.101073,8.89,58.81,2.56,medium
2025-05-06T19:39:24.576484,9.45,52.21,2.34,medium
2025-05-06T19:39:25.108708,8.88,57.39,3.11,medium
2025-05-06T19:39:26.580480,8.92,52.64,3.19,medium
2025-05-06T19:39:27.112752,9.03,56.04,2.4,medium
2025-05-06T19:39:28.587960,8.93,48.43,3.4,medium
2025-05-06T19:39:29.115611,8.87,52.66,2.43,medium
2025-05-06T19:39:30.591491,9.37,49.91,2.69,medium
2025-05-06T19:39:31.121498,9.8,55.57,1.35,high
2025-05-06T19:39:32.594835,8.76,54.99,2.74,medium
2025-05-06T19:39:33.126782,9.3,60.93,1.45,high
2025-05-06T19:39:34.600939,8.64,54.92,2.48,medium
2025-05-06T19:39:35.129005,9.55,61.51,0.79,high
2025-05-06T19:39:36.610576,9.24,56.36,1.55,high
2025-05-06T19:39:37.135965,9.82,58.54,0.78,high
2025-05-06T19:39:38.612533,8.91,61.29,1.47,high
2025-05-06T19:39:39.147644,10.01,55.68,0.89,high
2025-05-06T19:39:40.620547,8.76,56.83,0.97,high
2025-05-06T19:39:41.157749,9.94,52.54,1.1,high
2025-05-06T19:39:41.915370,10.23,54.62,2.24,medium
2025-05-06T19:39:42.630530,9.31,55.19,1.98,high
2025-05-06T19:39:43.165010,9.74,51.26,2.06,medium
2025-05-06T19:39:44.639061,9.65,56.1,2.02,medium
2025-05-06T19:39:45.179684,10.09,50.86,2.02,medium
2025-05-06T19:39:46.650368,8.95,58.11,1.91,medium
2025-05-06T19:39:47.188532,9.96,57.13,2.23,medium
2025-05-06T19:39:48.651885,9.5,57.58,1.83,medium
2025-05-06T19:39:49.193510,9.99,61.25,2.7,medium
2025-05-06T19:39:50.655719,9.48,60.47,3.63,medium
2025-05-06T19:39:51.195679,10.03,65.91,2.8,medium
2025-05-06T19:39:52.657435,9.68,59.29,2.6,medium
2025-05-06T19:39:53.197711,10.27,68.29,1.69,high
2025-05-06T19:39:54.659183,9.86,55.53,2.44,medium
2025-05-06T19:39:55.207399,9.71,65.86,1.75,high
2025-05-06T19:39:56.660680,10.18,52.65,3.87,medium
2025-05-06T19:39:57.208929,9.47,59.99,1.67,high
2025-05-06T19:39:58.662349,10.2,54.53,4.41,medium
2025-05-06T19:39:59.210600,9.42,62.82,0.98,high
2025-05-06T19:40:00.663829,10.16,56.85,2.7,medium
2025-05-06T19:40:01.211682,9.59,56.01,2.1,medium
2025-05-06T19:40:02.665637,9.56,59.27,2.75,medium
2025-05-06T19:40:03.215710,9.43,53.56,2.0,medium
2025-05-06T19:40:04.667325,9.81,65.45,2.96,medium
2025-05-06T19:40:05.220440,9.69,56.32,2.07,medium
2025-05-06T19:40:06.671588,10.39,64.56,1.6,high
2025-05-06T19:40:07.222866,9.68,58.83,2.12,medium
2025-05-06T19:40:08.678019,9.99,59.9,3.19,high
2025-05-06T19:40:09.227650,9.63,58.32,2.29,medium
2025-05-06T19:40:10.679407,10.02,57.15,3.21,high
2025-05-06T19:40:11.234750,9.2,64.98,1.02,high
2025-05-06T19:40:12.684379,10.44,60.17,3.08,medium
2025-05-06T19:40:13.247167,9.59,62.99,1.09,high
2025-05-06T19:40:14.690938,10.13,58.59,3.12,medium
2025-05-06T19:40:15.254644,9.24,62.71,1.17,high
2025-05-06T19:40:16.694514,9.72,60.24,3.11,medium
2025-05-06T19:40:17.263659,9.31,61.96,1.04,high
2025-05-06T19:40:18.696049,10.07,59.74,1.75,high
2025-05-06T19:40:19.267679,8.83,59.47,0.86,high
2025-05-06T19:40:20.699024,10.33,58.98,1.58,high
2025-05-06T19:40:21.269625,8.91,57.36,0.99,high
2025-05-06T19:40:22.705413,10.05,56.98,1.72,high
2025-05-06T19:40:23.280803,8.7,61.07,2.91,medium
2025-05-06T19:40:24.711772,10.07,55.9,1.61,high
2025-05-06T19:40:25.289465,8.88,59.44,2.82,medium
2025-05-06T19:40:26.712828,10.02,55.49,1.72,high
2025-05-06T19:40:27.291937,9.27,57.51,2.89,medium
2025-05-06T19:40:28.715065,9.7,57.01,0.88,high
2025-05-06T19:40:29.297584,9.59,60.89,2.92,medium
2025-05-06T19:40:30.720974,9.47,59.6,0.9,high
2025-05-06T19:40:31.302906,9.53,56.73,3.8,medium
2025-05-06T19:40:32.728547,9.32,57.22,0.76,high
2025-05-06T19:40:33.310926,9.54,55.89,1.96,high
2025-05-06T19:40:34.731918,9.12,59.12,0.68,high
2025-05-06T19:40:35.319646,9.67,56.03,1.82,high
2025-05-06T19:40:36.733140,9.67,58.34,0.55,high
2025-05-06T19:40:37.321652,9.01,54.14,1.79,high
2025-05-06T19:40:38.739935,9.86,58.77,0.69,high
2025-05-06T19:40:39.325083,8.99,48.52,1.81,high
2025-05-06T19:40:40.741860,9.63,57.5,0.89,high
2025-05-06T19:40:41.326809,9.44,49.38,0.75,high
2025-05-06T19:40:41.958714,10.04,58.81,3.56,medium
2025-05-06T19:40:42.744257,10.19,59.91,1.0,high
2025-05-06T19:40:43.329379,9.82,49.73,0.68,high
2025-05-06T19:40:44.750326,10.49,54.89,2.23,medium
2025-05-06T19:40:45.332328,9.83,50.42,0.87,high
2025-05-06T19:40:46.756006,9.92,54.95,2.41,medium
2025-05-06T19:40:47.336505,10.2,56.75,0.96,high
2025-05-06T19:40:48.757841,8.75,55.53,2.21,medium
2025-05-06T19:40:49.338104,10.21,57.0,1.16,high
2025-05-06T19:40:50.763587,8.81,58.1,2.16,medium
2025-05-06T19:40:51.343858,10.22,59.78,1.19,high
2025-05-06T19:40:52.765434,8.78,54.58,3.1,medium
2025-05-06T19:40:53.346432,9.86,56.49,2.19,medium
2025-05-06T19:40:54.767707,9.03,60.37,1.9,high
2025-05-06T19:40:55.348927,9.68,55.74,2.08,medium
2025-05-06T19:40:56.770061,9.04,59.35,1.77,high
2025-05-06T19:40:57.354511,9.43,52.52,1.95,medium
2025-05-06T19:40:58.774554,10.07,58.08,1.92,high
2025-05-06T19:40:59.361230,9.85,54.41,1.77,high
2025-05-06T19:41:00.782746,9.37,55.56,1.73,high
2025-05-06T19:41:01.370669,9.47,57.54,1.8,high
2025-05-06T19:41:02.785448,9.17,54.34,0.68,high
2025-05-06T19:41:03.376977,9.6,61.47,2.03,high
2025-05-06T19:41:04.792316,8.84,54.43,1.55,high
2025-05-06T19:41:05.383812,9.85,58.54,1.98,high
2025-05-06T19:41:06.797877,8.89,52.04,1.53,high
2025-05-06T19:41:07.393410,9.88,63.07,3.06,medium
2025-05-06T19:41:08.803103,9.19,54.71,1.53,high
2025-05-06T19:41:09.395639,9.88,62.61,3.15,medium
2025-05-06T19:41:10.808848,10.07,55.37,1.77,high
2025-05-06T19:41:11.397597,10.01,59.66,3.12,medium
2025-05-06T19:41:12.812188,10.07,53.93,1.91,high
2025-05-06T19:41:13.402237,10.02,56.93,1.81,high
2025-05-06T19:41:14.816100,9.97,46.68,2.66,medium
